2024-10-11 13:19:20.288899, 26.835200 ms
2024-10-11 13:19:21.023610, 18.592500 ms
2024-10-11 13:19:21.281513, 7.531400 ms
2024-10-11 13:19:21.774658, 3.371200 ms
2024-10-11 13:19:22.982527, 12.280200 ms
2024-10-11 13:19:23.158669, 23.289300 ms
2024-10-11 13:19:23.284745, 5.120200 ms
2024-10-11 13:19:23.407107, 12.338200 ms
2024-10-11 13:19:26.693418, 19.739800 ms
2024-10-11 13:19:27.685809, 42.131400 ms
2024-10-11 13:19:28.147678, 29.883600 ms
2024-10-11 13:19:29.077944, 30.222200 ms
2024-10-11 13:19:31.064092, 7.765800 ms
2024-10-11 13:19:31.831920, 27.496100 ms
2024-10-11 13:19:32.069344, 9.711100 ms
2024-10-11 13:19:32.567948, 7.895200 ms
2024-10-11 13:19:33.790029, 30.762000 ms
2024-10-11 13:19:33.955804, 25.185600 ms
2024-10-11 13:19:34.072715, 18.632100 ms
2024-10-11 13:19:34.216449, 23.894000 ms
2024-10-11 13:19:37.507790, 41.260400 ms
2024-10-11 13:19:38.457458, 18.467900 ms
2024-10-11 13:19:38.917905, 4.379700 ms
2024-10-11 13:19:39.867679, 11.342100 ms
2024-10-11 13:19:41.830577, 6.256200 ms
2024-10-11 13:19:42.598846, 36.199700 ms
2024-10-11 13:19:42.858891, 21.284900 ms
2024-10-11 13:19:43.370311, 42.842500 ms
2024-10-11 13:19:44.549884, 18.024700 ms
2024-10-11 13:19:44.733800, 33.470700 ms
2024-10-11 13:19:44.870795, 49.712500 ms
2024-10-11 13:19:44.965101, 7.120000 ms
2024-10-11 13:19:48.266288, 20.699500 ms
2024-10-11 13:19:49.230816, 14.516400 ms
2024-10-11 13:19:49.699820, 21.477100 ms
2024-10-11 13:19:50.650538, 28.611400 ms
2024-10-11 13:19:52.628815, 17.531800 ms
2024-10-11 13:19:53.379680, 21.221400 ms
2024-10-11 13:19:53.662796, 31.094300 ms
2024-10-11 13:19:54.174747, 44.675500 ms
2024-10-11 13:19:55.355694, 40.990400 ms
2024-10-11 13:19:55.528622, 41.961000 ms
2024-10-11 13:19:55.653684, 27.189400 ms
2024-10-11 13:19:55.749768, 8.340000 ms
2024-10-11 13:19:59.022766, 4.349100 ms
2024-10-11 13:20:00.003072, 14.516000 ms
2024-10-11 13:20:00.489279, 30.172800 ms
2024-10-11 13:20:01.407840, 5.188800 ms
2024-10-11 13:20:03.407944, 3.519000 ms
2024-10-11 13:20:04.148871, 2.177800 ms
2024-10-11 13:20:04.425795, 26.093400 ms
2024-10-11 13:20:04.914107, 12.660500 ms
2024-10-11 13:20:06.137374, 25.418800 ms
2024-10-11 13:20:06.307279, 27.569900 ms
2024-10-11 13:20:06.458247, 41.482400 ms
2024-10-11 13:20:06.548985, 14.214000 ms
2024-10-11 13:20:09.832095, 9.146300 ms
2024-10-11 13:20:10.770613, 6.623500 ms
2024-10-11 13:20:11.251290, 14.081500 ms
2024-10-11 13:20:12.211145, 29.825600 ms
2024-10-11 13:20:14.174343, 4.643400 ms
2024-10-11 13:20:14.948783, 17.990100 ms
2024-10-11 13:20:15.208162, 19.843500 ms
2024-10-11 13:20:15.718223, 33.690400 ms
2024-10-11 13:20:16.914153, 25.537100 ms
2024-10-11 13:20:17.072088, 16.983800 ms
2024-10-11 13:20:17.202150, 22.072600 ms
2024-10-11 13:20:17.342619, 32.234500 ms
2024-10-11 13:20:20.625485, 12.976800 ms
2024-10-11 13:20:21.594843, 48.624700 ms
2024-10-11 13:20:21.991721, 3.661400 ms
2024-10-11 13:20:22.853797, 4.778300 ms
2024-10-11 13:20:24.964380, 4.855100 ms
2024-10-11 13:20:25.738739, 31.215600 ms
2024-10-11 13:20:25.981820, 4.956600 ms
2024-10-11 13:20:26.480824, 44.833900 ms
2024-10-11 13:20:27.733325, 47.488000 ms
2024-10-11 13:20:27.855744, 3.312500 ms
2024-10-11 13:20:28.006625, 41.587200 ms
2024-10-11 13:20:28.130092, 34.356300 ms
2024-10-11 13:20:31.399407, 23.146600 ms
2024-10-11 13:20:32.318085, 5.695500 ms
2024-10-11 13:20:32.784724, 27.963600 ms
2024-10-11 13:20:33.675568, 28.010500 ms
2024-10-11 13:20:35.805408, 27.440300 ms
2024-10-11 13:20:36.503343, 33.807400 ms
2024-10-11 13:20:36.756151, 13.702000 ms
2024-10-11 13:20:37.221750, 19.781800 ms
2024-10-11 13:20:38.465562, 3.341800 ms
2024-10-11 13:20:38.634176, 5.404200 ms
2024-10-11 13:20:38.779727, 27.057000 ms
2024-10-11 13:20:38.906670, 17.839100 ms
2024-10-11 13:20:42.179637, 12.934300 ms
2024-10-11 13:20:43.160416, 48.080800 ms
2024-10-11 13:20:43.650680, 40.218400 ms
2024-10-11 13:20:44.595709, 25.556800 ms
2024-10-11 13:20:46.505574, 7.044400 ms
2024-10-11 13:20:47.271011, 1.480800 ms
2024-10-11 13:20:47.592249, 38.147700 ms
2024-10-11 13:20:48.110339, 63.864700 ms
2024-10-11 13:20:49.248142, 27.816100 ms
2024-10-11 13:20:49.449203, 69.618300 ms
2024-10-11 13:20:49.543000, 16.463200 ms
2024-10-11 13:20:49.649451, 8.535300 ms
2024-10-11 13:20:52.992711, 52.233600 ms
2024-10-11 13:20:54.000051, 82.684800 ms
2024-10-11 13:20:54.428178, 22.851400 ms
2024-10-11 13:20:54.736363, 12.563900 ms
2024-10-11 13:20:54.772449, 24.680300 ms
2024-10-11 13:20:54.864672, 25.783700 ms
2024-10-11 13:20:55.583351, 25.386100 ms
2024-10-11 13:20:55.661438, 64.137300 ms
2024-10-11 13:20:57.300053, 8.246200 ms
2024-10-11 13:20:58.109720, 61.999500 ms
2024-10-11 13:20:58.327903, 12.130400 ms
2024-10-11 13:20:58.865345, 52.899000 ms
2024-10-11 13:21:00.037199, 19.243100 ms
2024-10-11 13:21:00.186277, 9.410700 ms
2024-10-11 13:21:00.319196, 9.844800 ms
2024-10-11 13:21:00.467783, 36.993000 ms
2024-10-11 13:21:02.124168, 11.077900 ms
2024-10-11 13:21:02.673801, 59.643300 ms
2024-10-11 13:21:02.812992, 114.050200 ms
2024-10-11 13:21:02.874825, 49.894800 ms
2024-10-11 13:21:02.958170, 72.012200 ms
2024-10-11 13:21:03.006171, 36.458900 ms
2024-10-11 13:21:03.086952, 68.976100 ms
2024-10-11 13:21:03.152410, 53.473200 ms
2024-10-11 13:21:03.290231, 125.804300 ms
2024-10-11 13:21:03.392323, 91.184100 ms
2024-10-11 13:21:03.656308, 237.685400 ms
2024-10-11 13:21:03.901822, 92.111700 ms
2024-10-11 13:21:04.740600, 25.319500 ms
2024-10-11 13:21:05.170384, 3.022500 ms
2024-10-11 13:21:06.148643, 48.936500 ms
2024-10-11 13:21:08.275649, 173.218200 ms
2024-10-11 13:21:08.850503, 9.200700 ms
2024-10-11 13:21:09.158697, 45.530500 ms
2024-10-11 13:21:09.683690, 41.867100 ms
2024-10-11 13:21:10.869068, 37.025400 ms
2024-10-11 13:21:11.056630, 44.955000 ms
2024-10-11 13:21:11.143394, 9.826600 ms
2024-10-11 13:21:11.274104, 10.781700 ms
2024-10-11 13:21:14.551704, 16.606200 ms
2024-10-11 13:21:15.532425, 38.403800 ms
2024-10-11 13:21:15.986270, 30.506200 ms
2024-10-11 13:21:16.944324, 28.633900 ms
2024-10-11 13:21:18.920994, 34.734600 ms
2024-10-11 13:21:19.652013, 23.435600 ms
2024-10-11 13:21:19.950996, 38.280300 ms
2024-10-11 13:21:20.421908, 13.202000 ms
2024-10-11 13:21:21.617068, 26.478100 ms
2024-10-11 13:21:21.846981, 85.327000 ms
2024-10-11 13:21:21.961067, 58.013000 ms
2024-10-11 13:21:22.089235, 62.583600 ms
2024-10-11 13:21:25.344207, 39.575100 ms
2024-10-11 13:21:26.285288, 24.857900 ms
2024-10-11 13:21:26.745166, 13.361800 ms
2024-10-11 13:21:27.752648, 56.568900 ms
2024-10-11 13:21:29.697856, 52.830500 ms
2024-10-11 13:21:30.414783, 4.237600 ms
2024-10-11 13:21:30.730853, 53.872200 ms
2024-10-11 13:21:31.199962, 17.267300 ms
2024-10-11 13:21:32.382028, 16.518800 ms
2024-10-11 13:21:32.549820, 15.206800 ms
2024-10-11 13:21:32.687718, 16.995100 ms
2024-10-11 13:21:32.865801, 57.739100 ms
2024-10-11 13:21:36.131710, 43.144500 ms
2024-10-11 13:21:37.109081, 66.342000 ms
2024-10-11 13:21:37.551719, 39.649100 ms
2024-10-11 13:21:38.553825, 34.584200 ms
2024-10-11 13:21:40.460340, 17.345000 ms
2024-10-11 13:21:42.146895, 83.416300 ms
2024-10-11 13:21:42.244242, 86.041300 ms
2024-10-11 13:21:42.311063, 53.532200 ms
2024-10-11 13:21:43.190572, 18.361900 ms
2024-10-11 13:21:43.425051, 38.365000 ms
2024-10-11 13:21:43.505859, 25.249700 ms
2024-10-11 13:21:43.628133, 2.231600 ms
2024-10-11 13:21:46.865523, 1.588700 ms
2024-10-11 13:21:47.844017, 15.573000 ms
2024-10-11 13:21:48.384348, 68.477800 ms
2024-10-11 13:21:49.357825, 90.582500 ms
2024-10-11 13:21:51.306844, 68.472700 ms
2024-10-11 13:21:51.985240, 1.439100 ms
2024-10-11 13:21:52.258974, 0.654800 ms
2024-10-11 13:21:52.797076, 60.054600 ms
2024-10-11 13:21:53.949971, 9.550800 ms
2024-10-11 13:21:54.136602, 1.275600 ms
2024-10-11 13:21:54.312780, 67.585600 ms
2024-10-11 13:21:54.431008, 62.315200 ms
2024-10-11 13:21:57.679823, 24.870400 ms
2024-10-11 13:21:58.610260, 0.937000 ms
2024-10-11 13:21:59.239730, 183.986500 ms
2024-10-11 13:22:00.188943, 156.938800 ms
2024-10-11 13:22:02.017303, 1.387200 ms
2024-10-11 13:22:02.754614, 2.778600 ms
2024-10-11 13:22:03.029306, 1.256300 ms
2024-10-11 13:22:03.555856, 33.762000 ms
2024-10-11 13:22:04.725068, 2.635000 ms
2024-10-11 13:22:04.913107, 13.558300 ms
2024-10-11 13:22:05.037292, 2.631100 ms
2024-10-11 13:22:05.223850, 66.256700 ms
2024-10-11 13:22:08.462264, 25.657400 ms
2024-10-11 13:22:09.461312, 69.739100 ms
2024-10-11 13:22:09.855669, 1.307800 ms
2024-10-11 13:22:10.804465, 8.483900 ms
2024-10-11 13:22:12.813006, 10.243000 ms
2024-10-11 13:22:13.549712, 16.555700 ms
2024-10-11 13:22:13.826070, 14.636800 ms
2024-10-11 13:22:14.297066, 2.003500 ms
2024-10-11 13:22:15.533931, 13.603900 ms
2024-10-11 13:22:15.709340, 10.486200 ms
2024-10-11 13:22:15.820283, 1.216000 ms
2024-10-11 13:22:16.028515, 87.315800 ms
2024-10-11 13:22:19.262726, 52.535800 ms
2024-10-11 13:22:20.161862, 8.498200 ms
2024-10-11 13:22:20.662785, 41.943300 ms
2024-10-11 13:22:21.567128, 19.334200 ms
2024-10-11 13:22:23.618094, 55.547400 ms
2024-10-11 13:22:24.322412, 1.832400 ms
2024-10-11 13:22:24.607448, 15.300300 ms
2024-10-11 13:22:25.085106, 1.517400 ms
2024-10-11 13:22:26.316332, 18.035500 ms
2024-10-11 13:22:26.483568, 15.119700 ms
2024-10-11 13:22:26.613327, 22.109000 ms
2024-10-11 13:22:26.752095, 18.701300 ms
2024-10-11 13:22:29.999122, 1.491900 ms
2024-10-11 13:22:30.937030, 1.807400 ms
2024-10-11 13:22:31.396318, 1.048100 ms
2024-10-11 13:22:32.323115, 1.318900 ms
2024-10-11 13:22:34.368837, 25.266900 ms
2024-10-11 13:22:35.090467, 2.512900 ms
2024-10-11 13:22:35.366306, 3.135200 ms
2024-10-11 13:22:35.879124, 33.643100 ms
2024-10-11 13:22:37.131166, 57.032800 ms
2024-10-11 13:22:37.272619, 31.475900 ms
2024-10-11 13:22:37.389163, 30.431700 ms
2024-10-11 13:22:37.501752, 2.635100 ms
2024-10-11 13:22:40.804550, 14.568300 ms
2024-10-11 13:22:41.774073, 35.478200 ms
2024-10-11 13:22:42.191078, 4.725000 ms
2024-10-11 13:22:43.121779, 2.961500 ms
2024-10-11 13:22:45.175802, 26.479900 ms
2024-10-11 13:22:45.857937, 3.140300 ms
2024-10-11 13:22:46.181531, 19.983000 ms
2024-10-11 13:22:46.673632, 32.840700 ms
2024-10-11 13:22:47.913904, 58.128200 ms
2024-10-11 13:22:48.053949, 31.785900 ms
2024-10-11 13:22:48.164804, 12.783200 ms
2024-10-11 13:22:48.299241, 15.710100 ms
2024-10-11 13:22:51.566412, 1.025300 ms
2024-10-11 13:22:52.526540, 11.198100 ms
2024-10-11 13:22:52.983007, 13.719600 ms
2024-10-11 13:22:53.962940, 39.532700 ms
2024-10-11 13:22:55.911516, 10.191600 ms
2024-10-11 13:22:56.691312, 27.004500 ms
2024-10-11 13:22:56.942571, 4.547300 ms
2024-10-11 13:22:57.472359, 42.103300 ms
2024-10-11 13:22:58.634963, 1.975400 ms
2024-10-11 13:22:58.814408, 7.224900 ms
2024-10-11 13:22:58.999186, 63.075600 ms
2024-10-11 13:22:59.078482, 13.286500 ms
2024-10-11 13:23:02.365985, 9.951900 ms
2024-10-11 13:23:03.339819, 37.718000 ms
2024-10-11 13:23:03.749868, 1.798500 ms
2024-10-11 13:23:04.704270, 7.031400 ms
2024-10-11 13:23:06.698025, 12.667500 ms
2024-10-11 13:23:07.426202, 1.212900 ms
2024-10-11 13:23:07.699854, 4.534900 ms
2024-10-11 13:23:08.232637, 49.535200 ms
2024-10-11 13:23:09.415906, 5.165900 ms
2024-10-11 13:23:09.595783, 7.797300 ms
2024-10-11 13:23:09.731702, 30.478400 ms
2024-10-11 13:23:09.860255, 18.153500 ms
2024-10-11 13:23:13.152791, 16.667600 ms
2024-10-11 13:23:14.131929, 54.021000 ms
2024-10-11 13:23:14.549828, 17.169500 ms
2024-10-11 13:23:15.466980, 22.994800 ms
2024-10-11 13:23:17.499292, 13.022500 ms
2024-10-11 13:23:18.203967, 1.930400 ms
2024-10-11 13:23:18.467221, 1.290400 ms
2024-10-11 13:23:18.958232, 13.376800 ms
2024-10-11 13:23:20.233948, 29.964100 ms
2024-10-11 13:23:20.374955, 1.651500 ms
2024-10-11 13:23:20.502179, 8.650800 ms
2024-10-11 13:23:20.661725, 29.846100 ms
2024-10-11 13:23:23.912912, 2.340300 ms
2024-10-11 13:23:24.908278, 48.632900 ms
2024-10-11 13:23:25.301791, 4.160000 ms
2024-10-11 13:23:26.205544, 2.767200 ms
2024-10-11 13:23:28.297163, 13.616000 ms
2024-10-11 13:23:29.031584, 39.462500 ms
2024-10-11 13:23:29.277436, 16.469700 ms
2024-10-11 13:23:29.745981, 34.635800 ms
2024-10-11 13:23:31.007043, 9.725700 ms
2024-10-11 13:23:31.226148, 65.122000 ms
2024-10-11 13:23:31.334857, 51.312100 ms
2024-10-11 13:23:31.440099, 26.912300 ms
2024-10-11 13:23:34.724804, 13.263400 ms
2024-10-11 13:23:35.669388, 20.556700 ms
2024-10-11 13:23:36.107792, 17.956600 ms
2024-10-11 13:23:37.023151, 6.674300 ms
2024-10-11 13:23:39.082745, 1.558700 ms
2024-10-11 13:23:39.794796, 16.920400 ms
2024-10-11 13:23:40.061621, 10.955800 ms
2024-10-11 13:23:40.531896, 24.501500 ms
2024-10-11 13:23:41.774299, 0.871000 ms
2024-10-11 13:23:41.954253, 8.827100 ms
2024-10-11 13:23:42.082341, 19.267800 ms
2024-10-11 13:23:42.214583, 14.398100 ms
2024-10-11 13:23:45.485617, 8.364900 ms
2024-10-11 13:23:46.439039, 11.589000 ms
2024-10-11 13:23:46.897406, 21.439100 ms
2024-10-11 13:23:47.912962, 71.698900 ms
2024-10-11 13:23:49.873082, 67.346800 ms
2024-10-11 13:23:50.584164, 2.304500 ms
2024-10-11 13:23:50.871851, 3.096600 ms
2024-10-11 13:23:51.372638, 7.766700 ms
2024-10-11 13:23:52.570028, 24.596900 ms
2024-10-11 13:23:52.784339, 39.183000 ms
2024-10-11 13:23:52.861133, 20.910600 ms
2024-10-11 13:23:53.002771, 32.740000 ms
2024-10-11 13:23:56.264561, 14.227000 ms
2024-10-11 13:23:57.244615, 35.512400 ms
2024-10-11 13:23:57.706740, 29.788000 ms
2024-10-11 13:23:58.644979, 4.409000 ms
2024-10-11 13:24:00.603463, 1.620800 ms
2024-10-11 13:24:01.417373, 51.481900 ms
2024-10-11 13:24:01.698762, 65.182600 ms
2024-10-11 13:24:02.150038, 8.738000 ms
2024-10-11 13:24:02.475665, 56.278400 ms
2024-10-11 13:24:02.489323, 2.433100 ms
2024-10-11 13:24:02.762109, 23.462200 ms
2024-10-11 13:24:02.787064, 2.252600 ms
2024-10-11 13:24:03.334368, 17.181300 ms
2024-10-11 13:24:03.547010, 60.965700 ms
2024-10-11 13:24:03.638072, 15.761500 ms
2024-10-11 13:24:03.748965, 0.844800 ms
2024-10-11 13:24:07.083210, 63.149400 ms
2024-10-11 13:24:08.014758, 40.494400 ms
2024-10-11 13:24:08.483438, 16.886700 ms
2024-10-11 13:24:09.449898, 2.750000 ms
2024-10-11 13:24:11.371684, 3.129400 ms
2024-10-11 13:24:12.174804, 23.546400 ms
2024-10-11 13:24:12.448391, 25.988400 ms
2024-10-11 13:24:12.950905, 17.053100 ms
2024-10-11 13:24:14.120282, 7.009800 ms
2024-10-11 13:24:14.308009, 35.711300 ms
2024-10-11 13:24:14.435328, 18.473700 ms
2024-10-11 13:24:14.581487, 26.670900 ms
2024-10-11 13:24:17.873434, 1.039900 ms
2024-10-11 13:24:18.767906, 2.242400 ms
2024-10-11 13:24:19.233254, 2.678100 ms
2024-10-11 13:24:20.240818, 40.333800 ms
2024-10-11 13:24:22.155449, 3.146400 ms
2024-10-11 13:24:22.936468, 23.037800 ms
2024-10-11 13:24:23.194748, 7.215200 ms
2024-10-11 13:24:23.719081, 2.565100 ms
2024-10-11 13:24:24.933978, 36.768200 ms
2024-10-11 13:24:25.113676, 49.370200 ms
2024-10-11 13:24:25.240338, 48.956900 ms
2024-10-11 13:24:25.350908, 22.837600 ms
2024-10-11 13:24:28.705241, 108.909400 ms
2024-10-11 13:24:29.604228, 40.777000 ms
2024-10-11 13:24:30.078947, 63.002500 ms
2024-10-11 13:24:30.981086, 1.211600 ms
2024-10-11 13:24:33.050885, 88.059000 ms
2024-10-11 13:24:33.693910, 1.737900 ms
2024-10-11 13:24:33.976247, 1.777500 ms
2024-10-11 13:24:34.485400, 60.861400 ms
2024-10-11 13:24:35.732026, 58.689400 ms
2024-10-11 13:24:35.844243, 1.117300 ms
2024-10-11 13:24:35.968195, 3.141700 ms
2024-10-11 13:24:36.101644, 3.185100 ms
2024-10-11 13:24:39.387753, 17.888500 ms
2024-10-11 13:24:40.322411, 4.676900 ms
2024-10-11 13:24:40.814999, 10.548700 ms
2024-10-11 13:24:41.827018, 68.877700 ms
2024-10-11 13:24:43.721324, 1.065000 ms
2024-10-11 13:24:44.513878, 27.911300 ms
2024-10-11 13:24:44.754807, 1.114500 ms
2024-10-11 13:24:45.319551, 61.391900 ms
2024-10-11 13:24:46.457694, 19.267000 ms
2024-10-11 13:24:46.640660, 21.036300 ms
2024-10-11 13:24:46.757077, 9.331200 ms
2024-10-11 13:24:46.891296, 15.943000 ms
2024-10-11 13:24:50.284829, 127.211000 ms
2024-10-11 13:24:51.144996, 49.415700 ms
2024-10-11 13:24:51.627178, 59.416700 ms
2024-10-11 13:24:52.546968, 33.004500 ms
2024-10-11 13:24:54.521827, 28.078500 ms
2024-10-11 13:24:55.292222, 45.806500 ms
2024-10-11 13:24:55.543984, 35.677600 ms
2024-10-11 13:24:56.006689, 6.807300 ms
2024-10-11 13:24:57.280538, 51.320600 ms
2024-10-11 13:24:57.435644, 37.076000 ms
2024-10-11 13:24:57.539844, 17.092300 ms
2024-10-11 13:24:57.671828, 12.302100 ms
2024-10-11 13:25:00.948872, 2.273000 ms
2024-10-11 13:25:01.959583, 60.491100 ms
2024-10-11 13:25:02.375528, 26.326600 ms
2024-10-11 13:25:03.278684, 1.714000 ms
2024-10-11 13:25:05.330137, 29.362900 ms
2024-10-11 13:25:06.050732, 15.584200 ms
2024-10-11 13:25:06.308089, 11.471700 ms
2024-10-11 13:25:06.799191, 2.299600 ms
2024-10-11 13:25:08.060024, 54.828100 ms
2024-10-11 13:25:08.186082, 6.305600 ms
2024-10-11 13:25:08.341434, 26.333300 ms
2024-10-11 13:25:08.442537, 1.255500 ms
2024-10-11 13:25:11.720968, 3.444600 ms
2024-10-11 13:25:12.732609, 61.590000 ms
2024-10-11 13:25:13.140465, 15.419500 ms
2024-10-11 13:25:14.096921, 26.198400 ms
2024-10-11 13:25:16.100765, 21.264100 ms
2024-10-11 13:25:16.816062, 1.852600 ms
2024-10-11 13:25:17.101934, 1.384000 ms
2024-10-11 13:25:17.610300, 29.600300 ms
2024-10-11 13:25:18.953839, 147.510700 ms
2024-10-11 13:25:19.066538, 91.330000 ms
2024-10-11 13:25:19.100446, 0.773100 ms
2024-10-11 13:25:19.263808, 42.850400 ms
2024-10-11 13:25:22.528062, 15.526400 ms
2024-10-11 13:25:23.512132, 56.903000 ms
2024-10-11 13:25:23.969995, 54.344400 ms
2024-10-11 13:25:24.914073, 60.902300 ms
2024-10-11 13:25:26.883173, 20.803700 ms
2024-10-11 13:25:27.595056, 1.535100 ms
2024-10-11 13:25:27.944689, 78.130900 ms
2024-10-11 13:25:28.411066, 57.639800 ms
2024-10-11 13:25:29.600694, 22.269500 ms
2024-10-11 13:25:29.745187, 4.405400 ms
2024-10-11 13:25:29.876061, 9.264400 ms
2024-10-11 13:25:29.997306, 1.017500 ms
2024-10-11 13:25:33.302971, 1.179800 ms
2024-10-11 13:25:34.258042, 18.819200 ms
2024-10-11 13:25:34.687586, 1.965200 ms
2024-10-11 13:25:35.630049, 2.409300 ms
2024-10-11 13:25:37.655869, 0.852100 ms
2024-10-11 13:25:38.495296, 101.706800 ms
2024-10-11 13:25:38.681231, 22.352300 ms
2024-10-11 13:25:39.126079, 3.438200 ms
2024-10-11 13:25:40.358964, 3.008600 ms
2024-10-11 13:25:40.560054, 37.965900 ms
2024-10-11 13:25:40.712396, 55.253400 ms
2024-10-11 13:25:40.780037, 1.485200 ms
2024-10-11 13:25:44.073017, 21.741000 ms
2024-10-11 13:25:45.024295, 10.654200 ms
2024-10-11 13:25:45.455353, 3.136700 ms
2024-10-11 13:25:46.483281, 76.700000 ms
2024-10-11 13:25:48.433281, 1.531700 ms
2024-10-11 13:25:49.188248, 24.357000 ms
2024-10-11 13:25:49.460518, 1.990000 ms
2024-10-11 13:25:49.960686, 23.045800 ms
2024-10-11 13:25:51.156446, 10.751500 ms
2024-10-11 13:25:51.313073, 2.982100 ms
2024-10-11 13:25:51.450231, 4.097100 ms
2024-10-11 13:25:51.582407, 0.626000 ms
2024-10-11 13:25:54.905508, 44.407400 ms
2024-10-11 13:25:55.850467, 55.021100 ms
2024-10-11 13:25:56.301276, 58.247000 ms
2024-10-11 13:25:57.249749, 58.481800 ms
2024-10-11 13:25:59.219014, 4.316100 ms
2024-10-11 13:25:59.968996, 14.674500 ms
2024-10-11 13:26:00.218678, 3.314400 ms
2024-10-11 13:26:00.746022, 45.185800 ms
2024-10-11 13:26:01.892092, 983.251700 ms
2024-10-11 13:26:01.942427, 38.312800 ms
2024-10-11 13:26:02.002761, 48.315500 ms
2024-10-11 13:26:02.053240, 36.174400 ms
2024-10-11 13:26:02.116368, 51.080000 ms
2024-10-11 13:26:02.148812, 21.083300 ms
2024-10-11 13:26:02.209665, 49.281600 ms
2024-10-11 13:26:04.446940, 71.031300 ms
2024-10-11 13:26:05.661689, 29.705300 ms
2024-10-11 13:26:06.606017, 20.633000 ms
2024-10-11 13:26:07.058063, 15.764500 ms
2024-10-11 13:26:08.015709, 23.876900 ms
2024-10-11 13:26:10.008204, 25.324300 ms
2024-10-11 13:26:10.766726, 26.149700 ms
2024-10-11 13:26:11.016925, 10.210500 ms
2024-10-11 13:26:11.524132, 12.037400 ms
2024-10-11 13:26:12.728876, 35.579300 ms
2024-10-11 13:26:12.895820, 37.869000 ms
2024-10-11 13:26:13.012140, 28.787400 ms
2024-10-11 13:26:13.145048, 23.485000 ms
2024-10-11 13:26:16.413858, 18.027100 ms
2024-10-11 13:26:17.392603, 22.563700 ms
2024-10-11 13:26:17.877244, 26.032500 ms
2024-10-11 13:26:18.860407, 28.633600 ms
2024-10-11 13:26:20.764256, 9.411900 ms
2024-10-11 13:26:21.553999, 27.569200 ms
2024-10-11 13:26:21.853050, 37.547500 ms
2024-10-11 13:26:22.350235, 6.049700 ms
2024-10-11 13:26:23.497147, 27.153900 ms
2024-10-11 13:26:23.658697, 9.749400 ms
2024-10-11 13:26:23.809917, 32.065200 ms
2024-10-11 13:26:23.924018, 14.838600 ms
2024-10-11 13:26:27.195332, 3.919100 ms
2024-10-11 13:26:28.168108, 24.671700 ms
2024-10-11 13:26:28.656349, 21.403600 ms
2024-10-11 13:26:29.649403, 48.846000 ms
2024-10-11 13:26:31.540890, 13.389300 ms
2024-10-11 13:26:32.295789, 6.367400 ms
2024-10-11 13:26:32.631118, 56.288100 ms
2024-10-11 13:26:33.130978, 13.603000 ms
2024-10-11 13:26:34.308929, 46.714300 ms
2024-10-11 13:26:34.465037, 34.853600 ms
2024-10-11 13:26:34.586602, 24.619800 ms
2024-10-11 13:26:34.756389, 59.857600 ms
2024-10-11 13:26:38.013726, 34.099400 ms
2024-10-11 13:26:38.971701, 16.444900 ms
2024-10-11 13:26:39.423303, 15.693600 ms
2024-10-11 13:26:40.440924, 55.858400 ms
2024-10-11 13:26:42.313292, 31.152500 ms
2024-10-11 13:26:43.106972, 15.251800 ms
2024-10-11 13:26:43.394478, 14.405400 ms
2024-10-11 13:26:43.944696, 40.699200 ms
2024-10-11 13:26:45.048367, 31.829100 ms
2024-10-11 13:26:45.226039, 23.982900 ms
2024-10-11 13:26:45.360981, 25.813100 ms
2024-10-11 13:26:45.475612, 14.415200 ms
2024-10-11 13:26:48.788849, 46.980300 ms
2024-10-11 13:26:49.745669, 20.374100 ms
2024-10-11 13:26:50.219128, 30.381700 ms
2024-10-11 13:26:51.191862, 29.198400 ms
2024-10-11 13:26:53.109125, 9.614500 ms
2024-10-11 13:26:53.869487, 12.356400 ms
2024-10-11 13:26:54.198245, 57.533800 ms
2024-10-11 13:26:54.669908, 16.397700 ms
2024-10-11 13:26:55.835268, 13.509400 ms
2024-10-11 13:26:55.995411, 8.641200 ms
2024-10-11 13:26:56.156553, 31.412100 ms
2024-10-11 13:26:56.288414, 43.918100 ms
2024-10-11 13:26:59.554730, 19.128800 ms
2024-10-11 13:27:00.509552, 21.147100 ms
2024-10-11 13:27:01.021696, 55.798500 ms
2024-10-11 13:27:01.916808, 26.338700 ms
2024-10-11 13:27:03.893919, 13.638500 ms
2024-10-11 13:27:04.626746, 6.493900 ms
2024-10-11 13:27:04.908063, 21.035200 ms
2024-10-11 13:27:05.448015, 30.858900 ms
2024-10-11 13:27:06.641456, 22.059800 ms
2024-10-11 13:27:06.803155, 20.939100 ms
2024-10-11 13:27:06.934995, 33.052800 ms
2024-10-11 13:27:07.054880, 9.025300 ms
2024-10-11 13:27:10.334621, 11.644800 ms
2024-10-11 13:27:11.297949, 14.145400 ms
2024-10-11 13:27:11.771147, 32.555700 ms
2024-10-11 13:27:12.660064, 2.479700 ms
2024-10-11 13:27:14.685292, 38.207200 ms
2024-10-11 13:27:15.430516, 20.568900 ms
2024-10-11 13:27:15.744766, 53.847600 ms
2024-10-11 13:27:16.252688, 51.070500 ms
2024-10-11 13:27:17.387160, 5.194900 ms
2024-10-11 13:27:17.576384, 25.374400 ms
2024-10-11 13:27:17.706415, 32.948000 ms
2024-10-11 13:27:17.830189, 25.598900 ms
2024-10-11 13:27:21.121942, 20.936800 ms
